n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,units,legs,avg_road_factor,avg_hour_mult,avg_zone_mult,segment,policy_id
16,0,3.3944645045280346,7.024971537301301,4.840132742403115,46,719,1.5499999999999792,1.076634214186358,1.0,2023-02-02_S1,nearest_eta
23,0,2.865191025010313,11.540500479871557,4.433529354851985,46,1007,1.4500000000000268,1.0975173783515257,1.0,2023-02-02_S2,nearest_eta
13,0,2.918678429594924,4.085019819271605,2.887259156508328,46,594,1.350000000000014,1.00808080808081,1.0,2023-02-03_S0,nearest_eta
24,0,3.4816181648071547,13.084972190450454,5.369529809696174,46,1077,1.549999999999971,1.0942896935933186,1.0,2023-02-03_S1,nearest_eta
13,0,3.049867856216478,8.813260338209151,4.600933083439362,46,589,1.4500000000000135,1.0553480475382038,1.0,2023-02-03_S2,nearest_eta
7,0,3.0331377589486768,3.2034256240128447,2.619756213824155,46,324,1.3500000000000072,1.0728395061728353,1.0,2023-02-04_S0,nearest_eta
7,0,4.506581904688872,6.946346900859226,4.8209047451641025,46,329,1.5500000000000078,1.100607902735566,1.0,2023-02-04_S1,nearest_eta
11,0,3.6659835041531865,5.594443691871863,4.324712456777067,46,511,1.4500000000000086,1.1507827788649632,1.0,2023-02-04_S2,nearest_eta
4,0,3.478762693848456,4.751071292672767,3.488546877974402,46,186,1.349999999999996,1.0,1.0,2023-02-05_S0,nearest_eta
7,0,3.6132831679923307,4.1875574804001285,3.4933826475555882,46,318,1.5500000000000078,1.0707547169811382,1.0,2023-02-05_S1,nearest_eta
5,0,3.281298883202716,9.893323261339946,5.438148676111716,46,230,1.4499999999999937,1.2293478260869573,1.0,2023-02-05_S2,nearest_eta
24,0,3.2122700087296217,4.460229873339898,3.7296618742939085,46,1089,1.3499999999999837,1.0433425160697962,1.0,2023-02-06_S0,nearest_eta
14,0,2.8025233783839028,4.802330421643424,4.308504710724655,46,636,1.5499999999999823,1.1029088050314555,1.0,2023-02-06_S1,nearest_eta
5,0,3.7393080516923893,4.599717660993863,3.953552317627498,46,220,1.449999999999994,1.2297727272727281,1.0,2023-02-06_S2,nearest_eta
12,0,3.0106196988966025,5.613282859742498,3.7026540455943757,46,547,1.3500000000000134,1.066179159049372,1.0,2023-02-07_S0,nearest_eta
6,0,3.978847716651269,7.460695814229735,4.567939731634341,46,280,1.5500000000000074,1.1335714285714313,1.0,2023-02-07_S1,nearest_eta
19,0,4.798553739326403,15.471692868745393,7.564662824910617,46,819,1.4500000000000224,1.1109890109890117,1.0,2023-02-07_S2,nearest_eta
9,0,3.2646359267200813,10.35860281571595,4.819463214621768,46,414,1.3500000000000103,1.0557971014492802,1.0,2023-02-08_S0,nearest_eta
