n_calls,missed_calls,p50_resp_min,p90_resp_min,avg_resp_min,p50_wait_min,p90_wait_min,avg_onscene_min,avg_transport_min,avg_turnaround_min,units,segment
9,0,4.291432552115441,15.184253755318617,6.527235426943913,0.0,0.0,14.559614827720521,15.31785423725455,21.507834747546642,46,2023-02-13_S1
11,0,2.942818295136494,7.771151822437149,3.910246275250131,0.0,0.0,21.78543652154456,10.371323271772921,23.042203901010996,46,2023-02-13_S2
22,0,3.5413674780477686,11.37127556979098,5.556815672085446,0.0,0.0,18.308099756382674,10.565839391561347,28.789745488488936,46,2023-02-14_S0
5,0,3.2612909321596955,3.521890052218425,3.073063868112657,0.0,0.0,18.933140449509064,4.225515750428863,29.122387648080547,46,2023-02-14_S1
5,0,3.274245631064266,12.648989364218785,6.608452808368325,0.0,0.0,18.49357982745756,13.038278461055109,21.12118943992853,46,2023-02-15_S0
12,0,3.4439511566114107,11.384856446583019,5.363164638510692,0.0,0.0,18.82065758748863,13.428735964237992,24.402986858052643,46,2023-02-15_S1
27,0,3.4553414980111548,8.061982243973743,4.564429171944213,0.0,0.0,22.3093560319535,11.23230964524236,22.921758523908398,46,2023-02-15_S2
15,0,3.3995593284459646,4.657138404028791,3.915191141099413,0.0,0.0,18.19483952185285,9.828290563629269,24.295366790360017,46,2023-02-16_S1
13,0,2.871031328467951,6.328777768726624,3.959732361726114,0.0,0.0,22.75243573151449,7.106967688274915,21.343662492672763,46,2023-02-16_S2
17,0,2.964757939298563,4.545622527927801,3.6364730605807183,0.0,0.0,24.58696040757706,6.059826512424473,24.669529455293358,46,2023-02-17_S0
16,0,2.9594359312380396,6.658291582853039,4.0189539049508305,0.0,0.0,20.591832882012415,9.69296359853136,24.59564750003144,46,2023-02-17_S1
18,0,3.1391607754978383,8.553983370083078,5.010255876298397,0.0,0.0,20.71239407977379,11.218000915582483,28.788556860516135,46,2023-02-17_S2
7,0,3.788111606648761,8.06091763202149,4.940748030492185,0.0,0.0,16.079524457346434,8.055056354487451,28.29818254917898,46,2023-02-18_S1
3,0,2.891457301283844,9.349672337792216,5.548412422532867,0.0,0.0,13.614041157278606,9.30579099203611,24.52942223276052,46,2023-02-19_S1
23,0,2.871031328467951,5.12899195393535,4.009509037151475,0.0,0.0,21.184638337000635,11.434735688702105,26.530410731632944,46,2023-02-19_S2
12,0,3.045944808014071,5.313360719087159,4.961496646161407,0.0,0.0,20.87244840266297,10.66819543569298,20.674326564721536,46,2023-02-20_S0
6,0,3.5073017628786296,9.03537871038273,5.015773231255028,0.0,0.0,12.95612956693094,12.497375356101264,19.4883053289815,46,2023-02-20_S1
3,0,2.4675766363069975,4.052075940736416,3.105623294359299,0.0,0.0,21.737846635592906,13.714319140542093,21.40446800288193,46,2023-02-20_S2
15,0,2.9594359312380396,10.110745780950339,4.8247612393464685,0.0,0.0,24.28077824865004,9.83816029585243,28.459305399074292,46,2023-02-21_S0
18,0,3.176519568657981,10.492472139912575,4.792265346098376,0.0,0.0,24.11904306603709,9.519999487707716,24.623816862966933,46,2023-02-21_S1
21,0,2.8738955151828027,6.2031383857141424,3.796581450297021,0.0,0.0,19.67978103711136,8.546427315679058,26.268928877065257,46,2023-02-21_S2
11,0,3.5427287492838158,8.570646736320509,4.328702523009298,0.0,0.0,13.626177287964731,6.338850535445847,27.506260308443018,46,2023-02-22_S0
